-1,centro,id,fecha,consumo,reactiva,co2,potenciamax,potenciaact,tarifa,coste
7868,FAC. INFORMATICA,78922,2018-11-24 21:00,4,0,0,4,4,3.1A,696.05
7869,FAC. INFORMATICA,78922,2018-11-24 22:00,4,0,0,4,4,3.1A,696.05
7870,FAC. INFORMATICA,78922,2018-11-24 23:00,4,0,0,4,4,3.1A,696.05
7871,FAC. INFORMATICA,78922,2018-11-25 00:00,4,0,0,4,4,3.1A,696.05
7872,FAC. INFORMATICA,78922,2018-11-25 01:00,9,0,0,9,9,3.1A,696.05
7873,FAC. INFORMATICA,78922,2018-11-25 02:00,9,0,0,9,9,3.1A,696.05
7874,FAC. INFORMATICA,78922,2018-11-25 03:00,9,0,0,9,9,3.1A,696.05
7875,FAC. INFORMATICA,78922,2018-11-25 04:00,9,0,0,9,9,3.1A,696.05
7876,FAC. INFORMATICA,78922,2018-11-25 05:00,9,0,0,9,9,3.1A,696.05
7877,FAC. INFORMATICA,78922,2018-11-25 06:00,9,0,0,9,9,3.1A,696.05
7878,FAC. INFORMATICA,78922,2018-11-25 07:00,9,0,0,9,9,3.1A,696.05
7879,FAC. INFORMATICA,78922,2018-11-25 08:00,8,0,0,8,8,3.1A,696.05
7880,FAC. INFORMATICA,78922,2018-11-25 09:00,8,0,0,8,8,3.1A,696.05
7881,FAC. INFORMATICA,78922,2018-11-25 10:00,8,0,0,8,8,3.1A,696.05
7882,FAC. INFORMATICA,78922,2018-11-25 11:00,9,0,0,9,9,3.1A,696.05
7883,FAC. INFORMATICA,78922,2018-11-25 12:00,9,0,0,9,9,3.1A,696.05
7884,FAC. INFORMATICA,78922,2018-11-25 13:00,8,0,0,8,8,3.1A,696.05
7885,FAC. INFORMATICA,78922,2018-11-25 14:00,8,0,0,8,8,3.1A,696.05
7886,FAC. INFORMATICA,78922,2018-11-25 15:00,9,0,0,9,9,3.1A,696.05
7887,FAC. INFORMATICA,78922,2018-11-25 16:00,8,0,0,8,8,3.1A,696.05
7888,FAC. INFORMATICA,78922,2018-11-25 17:00,8,0,0,8,8,3.1A,696.05
7889,FAC. INFORMATICA,78922,2018-11-25 18:00,8,0,0,8,8,3.1A,696.05
7890,FAC. INFORMATICA,78922,2018-11-25 19:00,4,0,0,4,4,3.1A,696.05
7891,FAC. INFORMATICA,78922,2018-11-25 20:00,4,0,0,4,4,3.1A,696.05
7892,FAC. INFORMATICA,78922,2018-11-25 21:00,4,0,0,4,4,3.1A,696.05
7893,FAC. INFORMATICA,78922,2018-11-25 22:00,4,0,0,4,4,3.1A,696.05
7894,FAC. INFORMATICA,78922,2018-11-25 23:00,4,0,0,4,4,3.1A,696.05
7895,FAC. INFORMATICA,78922,2018-11-26 00:00,4,0,0,4,4,3.1A,696.05
7896,FAC. INFORMATICA,78922,2018-11-26 01:00,7,0,0,7,7,3.1A,696.05
7897,FAC. INFORMATICA,78922,2018-11-26 02:00,8,0,0,8,8,3.1A,696.05
7898,FAC. INFORMATICA,78922,2018-11-26 03:00,8,0,0,8,8,3.1A,696.05
7899,FAC. INFORMATICA,78922,2018-11-26 04:00,9,0,0,9,9,3.1A,696.05
7900,FAC. INFORMATICA,78922,2018-11-26 05:00,8,0,0,8,8,3.1A,696.05
7901,FAC. INFORMATICA,78922,2018-11-26 06:00,8,0,0,8,8,3.1A,696.05
7902,FAC. INFORMATICA,78922,2018-11-26 07:00,8,0,0,8,8,3.1A,696.05
7903,FAC. INFORMATICA,78922,2018-11-26 08:00,8,0,0,8,8,3.1A,696.05
7904,FAC. INFORMATICA,78922,2018-11-26 09:00,4,0,0,4,4,3.1A,696.05
7905,FAC. INFORMATICA,78922,2018-11-26 10:00,4,0,0,4,4,3.1A,696.05
7906,FAC. INFORMATICA,78922,2018-11-26 11:00,4,0,0,4,4,3.1A,696.05
7907,FAC. INFORMATICA,78922,2018-11-26 12:00,4,0,0,4,4,3.1A,696.05
7908,FAC. INFORMATICA,78922,2018-11-26 13:00,4,0,0,4,4,3.1A,696.05
7909,FAC. INFORMATICA,78922,2018-11-26 14:00,4,0,0,4,4,3.1A,696.05
7910,FAC. INFORMATICA,78922,2018-11-26 15:00,4,0,0,4,4,3.1A,696.05
7911,FAC. INFORMATICA,78922,2018-11-26 16:00,4,0,0,4,4,3.1A,696.05
7912,FAC. INFORMATICA,78922,2018-11-26 17:00,4,0,0,4,4,3.1A,696.05
7913,FAC. INFORMATICA,78922,2018-11-26 18:00,7,0,0,7,7,3.1A,696.05
7914,FAC. INFORMATICA,78922,2018-11-26 19:00,7,0,0,7,7,3.1A,696.05
7915,FAC. INFORMATICA,78922,2018-11-26 20:00,7,0,0,7,7,3.1A,696.05
7916,FAC. INFORMATICA,78922,2018-11-26 21:00,7,0,0,7,7,3.1A,696.05
7917,FAC. INFORMATICA,78922,2018-11-26 22:00,8,0,0,8,8,3.1A,696.05
7918,FAC. INFORMATICA,78922,2018-11-26 23:00,7,0,0,7,7,3.1A,696.05
7919,FAC. INFORMATICA,78922,2018-11-27 00:00,4,0,0,4,4,3.1A,696.05
7920,FAC. INFORMATICA,78922,2018-11-27 01:00,9,0,0,9,9,3.1A,696.05
7921,FAC. INFORMATICA,78922,2018-11-27 02:00,9,0,0,9,9,3.1A,696.05
7922,FAC. INFORMATICA,78922,2018-11-27 03:00,9,0,0,9,9,3.1A,696.05
7923,FAC. INFORMATICA,78922,2018-11-27 04:00,9,0,0,9,9,3.1A,696.05
7924,FAC. INFORMATICA,78922,2018-11-27 05:00,9,0,0,9,9,3.1A,696.05
7925,FAC. INFORMATICA,78922,2018-11-27 06:00,9,0,0,9,9,3.1A,696.05
7926,FAC. INFORMATICA,78922,2018-11-27 07:00,8,0,0,8,8,3.1A,696.05
7927,FAC. INFORMATICA,78922,2018-11-27 08:00,8,0,0,8,8,3.1A,696.05
7928,FAC. INFORMATICA,78922,2018-11-27 09:00,4,0,0,4,4,3.1A,696.05
7929,FAC. INFORMATICA,78922,2018-11-27 10:00,4,0,0,4,4,3.1A,696.05
7930,FAC. INFORMATICA,78922,2018-11-27 11:00,5,0,0,5,5,3.1A,696.05
7931,FAC. INFORMATICA,78922,2018-11-27 12:00,4,0,0,4,4,3.1A,696.05
7932,FAC. INFORMATICA,78922,2018-11-27 13:00,4,0,0,4,4,3.1A,696.05
7933,FAC. INFORMATICA,78922,2018-11-27 14:00,4,0,0,4,4,3.1A,696.05
7934,FAC. INFORMATICA,78922,2018-11-27 15:00,4,0,0,4,4,3.1A,696.05
7935,FAC. INFORMATICA,78922,2018-11-27 16:00,4,0,0,4,4,3.1A,696.05
7936,FAC. INFORMATICA,78922,2018-11-27 17:00,4,0,0,4,4,3.1A,696.05
7937,FAC. INFORMATICA,78922,2018-11-27 18:00,7,0,0,7,7,3.1A,696.05
7938,FAC. INFORMATICA,78922,2018-11-27 19:00,8,0,0,8,8,3.1A,696.05
7939,FAC. INFORMATICA,78922,2018-11-27 20:00,8,0,0,8,8,3.1A,696.05
7940,FAC. INFORMATICA,78922,2018-11-27 21:00,8,0,0,8,8,3.1A,696.05
7941,FAC. INFORMATICA,78922,2018-11-27 22:00,8,0,0,8,8,3.1A,696.05
7942,FAC. INFORMATICA,78922,2018-11-27 23:00,8,0,0,8,8,3.1A,696.05
7943,FAC. INFORMATICA,78922,2018-11-28 00:00,4,0,0,4,4,3.1A,696.05
7944,FAC. INFORMATICA,78922,2018-11-28 01:00,9,0,0,9,9,3.1A,696.05
7945,FAC. INFORMATICA,78922,2018-11-28 02:00,9,0,0,9,9,3.1A,696.05
7946,FAC. INFORMATICA,78922,2018-11-28 03:00,9,0,0,9,9,3.1A,696.05
7947,FAC. INFORMATICA,78922,2018-11-28 04:00,9,0,0,9,9,3.1A,696.05
7948,FAC. INFORMATICA,78922,2018-11-28 05:00,9,0,0,9,9,3.1A,696.05
7949,FAC. INFORMATICA,78922,2018-11-28 06:00,8,0,0,8,8,3.1A,696.05
7950,FAC. INFORMATICA,78922,2018-11-28 07:00,8,0,0,8,8,3.1A,696.05
7951,FAC. INFORMATICA,78922,2018-11-28 08:00,8,0,0,8,8,3.1A,696.05
7952,FAC. INFORMATICA,78922,2018-11-28 09:00,4,0,0,4,4,3.1A,696.05
7953,FAC. INFORMATICA,78922,2018-11-28 10:00,4,0,0,4,4,3.1A,696.05
7954,FAC. INFORMATICA,78922,2018-11-28 11:00,4,0,0,4,4,3.1A,696.05
7955,FAC. INFORMATICA,78922,2018-11-28 12:00,4,0,0,4,4,3.1A,696.05
7956,FAC. INFORMATICA,78922,2018-11-28 13:00,5,0,0,5,5,3.1A,696.05
7957,FAC. INFORMATICA,78922,2018-11-28 14:00,5,0,0,5,5,3.1A,696.05
7958,FAC. INFORMATICA,78922,2018-11-28 15:00,4,0,0,4,4,3.1A,696.05
7959,FAC. INFORMATICA,78922,2018-11-28 16:00,4,0,0,4,4,3.1A,696.05
7960,FAC. INFORMATICA,78922,2018-11-28 17:00,4,0,0,4,4,3.1A,696.05
7961,FAC. INFORMATICA,78922,2018-11-28 18:00,8,0,0,8,8,3.1A,696.05
7962,FAC. INFORMATICA,78922,2018-11-28 19:00,8,0,0,8,8,3.1A,696.05
7963,FAC. INFORMATICA,78922,2018-11-28 20:00,8,0,0,8,8,3.1A,696.05
7964,FAC. INFORMATICA,78922,2018-11-28 21:00,8,0,0,8,8,3.1A,696.05
7965,FAC. INFORMATICA,78922,2018-11-28 22:00,7,0,0,7,7,3.1A,696.05
7966,FAC. INFORMATICA,78922,2018-11-28 23:00,7,0,0,7,7,3.1A,696.05
7967,FAC. INFORMATICA,78922,2018-11-29 00:00,4,0,0,4,4,3.1A,696.05
7968,FAC. INFORMATICA,78922,2018-11-29 01:00,8,0,0,8,8,3.1A,696.05
7969,FAC. INFORMATICA,78922,2018-11-29 02:00,8,0,0,8,8,3.1A,696.05
7970,FAC. INFORMATICA,78922,2018-11-29 03:00,9,0,0,9,9,3.1A,696.05
7971,FAC. INFORMATICA,78922,2018-11-29 04:00,9,0,0,9,9,3.1A,696.05
7972,FAC. INFORMATICA,78922,2018-11-29 05:00,9,0,0,9,9,3.1A,696.05
7973,FAC. INFORMATICA,78922,2018-11-29 06:00,9,0,0,9,9,3.1A,696.05
7974,FAC. INFORMATICA,78922,2018-11-29 07:00,8,0,0,8,8,3.1A,696.05
7975,FAC. INFORMATICA,78922,2018-11-29 08:00,8,0,0,8,8,3.1A,696.05
7976,FAC. INFORMATICA,78922,2018-11-29 09:00,4,0,0,4,4,3.1A,696.05
7977,FAC. INFORMATICA,78922,2018-11-29 10:00,4,0,0,4,4,3.1A,696.05
7978,FAC. INFORMATICA,78922,2018-11-29 11:00,4,0,0,4,4,3.1A,696.05
7979,FAC. INFORMATICA,78922,2018-11-29 12:00,4,0,0,4,4,3.1A,696.05
7980,FAC. INFORMATICA,78922,2018-11-29 13:00,4,0,0,4,4,3.1A,696.05
7981,FAC. INFORMATICA,78922,2018-11-29 14:00,4,0,0,4,4,3.1A,696.05
7982,FAC. INFORMATICA,78922,2018-11-29 15:00,4,0,0,4,4,3.1A,696.05
7983,FAC. INFORMATICA,78922,2018-11-29 16:00,4,0,0,4,4,3.1A,696.05
7984,FAC. INFORMATICA,78922,2018-11-29 17:00,4,0,0,4,4,3.1A,696.05
7985,FAC. INFORMATICA,78922,2018-11-29 18:00,7,0,0,7,7,3.1A,696.05
7986,FAC. INFORMATICA,78922,2018-11-29 19:00,7,0,0,7,7,3.1A,696.05
7987,FAC. INFORMATICA,78922,2018-11-29 20:00,7,0,0,7,7,3.1A,696.05
7988,FAC. INFORMATICA,78922,2018-11-29 21:00,8,0,0,8,8,3.1A,696.05
7989,FAC. INFORMATICA,78922,2018-11-29 22:00,7,0,0,7,7,3.1A,696.05
7990,FAC. INFORMATICA,78922,2018-11-29 23:00,8,0,0,8,8,3.1A,696.05
7991,FAC. INFORMATICA,78922,2018-11-30 00:00,4,0,0,4,4,3.1A,696.05
7992,FAC. INFORMATICA,78922,2018-11-30 01:00,8,0,0,8,8,3.1A,696.05
7993,FAC. INFORMATICA,78922,2018-11-30 02:00,8,0,0,8,8,3.1A,696.05
7994,FAC. INFORMATICA,78922,2018-11-30 03:00,8,0,0,8,8,3.1A,696.05
7995,FAC. INFORMATICA,78922,2018-11-30 04:00,9,0,0,9,9,3.1A,696.05
7996,FAC. INFORMATICA,78922,2018-11-30 05:00,9,0,0,9,9,3.1A,696.05
7997,FAC. INFORMATICA,78922,2018-11-30 06:00,8,0,0,8,8,3.1A,696.05
7998,FAC. INFORMATICA,78922,2018-11-30 07:00,9,0,0,9,9,3.1A,696.05
7999,FAC. INFORMATICA,78922,2018-11-30 08:00,9,0,0,9,9,3.1A,696.05
8000,FAC. INFORMATICA,78922,2018-11-30 09:00,4,0,0,4,4,3.1A,696.05
8001,FAC. INFORMATICA,78922,2018-11-30 10:00,4,0,0,4,4,3.1A,696.05
8002,FAC. INFORMATICA,78922,2018-11-30 11:00,4,0,0,4,4,3.1A,696.05
8003,FAC. INFORMATICA,78922,2018-11-30 12:00,4,0,0,4,4,3.1A,696.05
8004,FAC. INFORMATICA,78922,2018-11-30 13:00,4,0,0,4,4,3.1A,696.05
8005,FAC. INFORMATICA,78922,2018-11-30 14:00,4,0,0,4,4,3.1A,696.05
8006,FAC. INFORMATICA,78922,2018-11-30 15:00,4,0,0,4,4,3.1A,696.05
8007,FAC. INFORMATICA,78922,2018-11-30 16:00,4,0,0,4,4,3.1A,696.05
8008,FAC. INFORMATICA,78922,2018-11-30 17:00,4,0,0,4,4,3.1A,696.05
8009,FAC. INFORMATICA,78922,2018-11-30 18:00,7,0,0,7,7,3.1A,696.05
8010,FAC. INFORMATICA,78922,2018-11-30 19:00,8,0,0,8,8,3.1A,696.05
8011,FAC. INFORMATICA,78922,2018-11-30 20:00,8,0,0,8,8,3.1A,696.05
8012,FAC. INFORMATICA,78922,2018-11-30 21:00,8,0,0,8,8,3.1A,696.05
8013,FAC. INFORMATICA,78922,2018-11-30 22:00,8,0,0,8,8,3.1A,696.05
8014,FAC. INFORMATICA,78922,2018-11-30 23:00,7,0,0,7,7,3.1A,696.05
8015,FAC. INFORMATICA,78922,2018-12-01 00:00,4,0,0,4,4,3.1A,760.26
8016,FAC. INFORMATICA,78922,2018-12-01 01:00,9,0,0,9,9,3.1A,760.26
8017,FAC. INFORMATICA,78922,2018-12-01 02:00,9,0,0,9,9,3.1A,760.26
8018,FAC. INFORMATICA,78922,2018-12-01 03:00,9,0,0,9,9,3.1A,760.26
8019,FAC. INFORMATICA,78922,2018-12-01 04:00,9,0,0,9,9,3.1A,760.26
8020,FAC. INFORMATICA,78922,2018-12-01 05:00,9,0,0,9,9,3.1A,760.26
8021,FAC. INFORMATICA,78922,2018-12-01 06:00,9,0,0,9,9,3.1A,760.26
8022,FAC. INFORMATICA,78922,2018-12-01 07:00,9,0,0,9,9,3.1A,760.26
8023,FAC. INFORMATICA,78922,2018-12-01 08:00,9,0,0,9,9,3.1A,760.26
8024,FAC. INFORMATICA,78922,2018-12-01 09:00,9,0,0,9,9,3.1A,760.26
8025,FAC. INFORMATICA,78922,2018-12-01 10:00,9,0,0,9,9,3.1A,760.26
8026,FAC. INFORMATICA,78922,2018-12-01 11:00,9,0,0,9,9,3.1A,760.26
8027,FAC. INFORMATICA,78922,2018-12-01 12:00,9,0,0,9,9,3.1A,760.26
8028,FAC. INFORMATICA,78922,2018-12-01 13:00,9,0,0,9,9,3.1A,760.26
8029,FAC. INFORMATICA,78922,2018-12-01 14:00,9,0,0,9,9,3.1A,760.26
8030,FAC. INFORMATICA,78922,2018-12-01 15:00,9,0,0,9,9,3.1A,760.26
8031,FAC. INFORMATICA,78922,2018-12-01 16:00,9,0,0,9,9,3.1A,760.26
8032,FAC. INFORMATICA,78922,2018-12-01 17:00,9,0,0,9,9,3.1A,760.26
8033,FAC. INFORMATICA,78922,2018-12-01 18:00,9,0,0,9,9,3.1A,760.26
8034,FAC. INFORMATICA,78922,2018-12-01 19:00,5,0,0,5,5,3.1A,760.26
8035,FAC. INFORMATICA,78922,2018-12-01 20:00,5,0,0,5,5,3.1A,760.26
8036,FAC. INFORMATICA,78922,2018-12-01 21:00,5,0,0,5,5,3.1A,760.26
8037,FAC. INFORMATICA,78922,2018-12-01 22:00,5,0,0,5,5,3.1A,760.26
8038,FAC. INFORMATICA,78922,2018-12-01 23:00,5,0,0,5,5,3.1A,760.26
8039,FAC. INFORMATICA,78922,2018-12-02 00:00,5,0,0,5,5,3.1A,760.26
8040,FAC. INFORMATICA,78922,2018-12-02 01:00,9,0,0,9,9,3.1A,760.26
8041,FAC. INFORMATICA,78922,2018-12-02 02:00,9,0,0,9,9,3.1A,760.26
8042,FAC. INFORMATICA,78922,2018-12-02 03:00,9,0,0,9,9,3.1A,760.26
8043,FAC. INFORMATICA,78922,2018-12-02 04:00,9,0,0,9,9,3.1A,760.26
8044,FAC. INFORMATICA,78922,2018-12-02 05:00,9,0,0,9,9,3.1A,760.26
8045,FAC. INFORMATICA,78922,2018-12-02 06:00,9,0,0,9,9,3.1A,760.26
8046,FAC. INFORMATICA,78922,2018-12-02 07:00,9,0,0,9,9,3.1A,760.26
8047,FAC. INFORMATICA,78922,2018-12-02 08:00,9,0,0,9,9,3.1A,760.26
8048,FAC. INFORMATICA,78922,2018-12-02 09:00,9,0,0,9,9,3.1A,760.26
8049,FAC. INFORMATICA,78922,2018-12-02 10:00,9,0,0,9,9,3.1A,760.26
8050,FAC. INFORMATICA,78922,2018-12-02 11:00,9,0,0,9,9,3.1A,760.26
8051,FAC. INFORMATICA,78922,2018-12-02 12:00,9,0,0,9,9,3.1A,760.26
8052,FAC. INFORMATICA,78922,2018-12-02 13:00,8,0,0,8,8,3.1A,760.26
8053,FAC. INFORMATICA,78922,2018-12-02 14:00,8,0,0,8,8,3.1A,760.26
8054,FAC. INFORMATICA,78922,2018-12-02 15:00,8,0,0,8,8,3.1A,760.26
8055,FAC. INFORMATICA,78922,2018-12-02 16:00,8,0,0,8,8,3.1A,760.26
8056,FAC. INFORMATICA,78922,2018-12-02 17:00,8,0,0,8,8,3.1A,760.26
8057,FAC. INFORMATICA,78922,2018-12-02 18:00,8,0,0,8,8,3.1A,760.26
8058,FAC. INFORMATICA,78922,2018-12-02 19:00,5,0,0,5,5,3.1A,760.26
8059,FAC. INFORMATICA,78922,2018-12-02 20:00,5,0,0,5,5,3.1A,760.26
8060,FAC. INFORMATICA,78922,2018-12-02 21:00,5,0,0,5,5,3.1A,760.26
8061,FAC. INFORMATICA,78922,2018-12-02 22:00,5,0,0,5,5,3.1A,760.26
8062,FAC. INFORMATICA,78922,2018-12-02 23:00,5,0,0,5,5,3.1A,760.26
8063,FAC. INFORMATICA,78922,2018-12-03 00:00,5,0,0,5,5,3.1A,760.26
8064,FAC. INFORMATICA,78922,2018-12-03 01:00,7,0,0,7,7,3.1A,760.26
8065,FAC. INFORMATICA,78922,2018-12-03 02:00,8,0,0,8,8,3.1A,760.26
8066,FAC. INFORMATICA,78922,2018-12-03 03:00,8,0,0,8,8,3.1A,760.26
8067,FAC. INFORMATICA,78922,2018-12-03 04:00,8,0,0,8,8,3.1A,760.26
8068,FAC. INFORMATICA,78922,2018-12-03 05:00,8,0,0,8,8,3.1A,760.26
8069,FAC. INFORMATICA,78922,2018-12-03 06:00,8,0,0,8,8,3.1A,760.26
8070,FAC. INFORMATICA,78922,2018-12-03 07:00,8,0,0,8,8,3.1A,760.26
8071,FAC. INFORMATICA,78922,2018-12-03 08:00,8,0,0,8,8,3.1A,760.26
8072,FAC. INFORMATICA,78922,2018-12-03 09:00,5,0,0,5,5,3.1A,760.26
8073,FAC. INFORMATICA,78922,2018-12-03 10:00,5,0,0,5,5,3.1A,760.26
8074,FAC. INFORMATICA,78922,2018-12-03 11:00,5,0,0,5,5,3.1A,760.26
8075,FAC. INFORMATICA,78922,2018-12-03 12:00,5,0,0,5,5,3.1A,760.26
8076,FAC. INFORMATICA,78922,2018-12-03 13:00,5,0,0,5,5,3.1A,760.26
8077,FAC. INFORMATICA,78922,2018-12-03 14:00,5,0,0,5,5,3.1A,760.26
8078,FAC. INFORMATICA,78922,2018-12-03 15:00,5,0,0,5,5,3.1A,760.26
8079,FAC. INFORMATICA,78922,2018-12-03 16:00,5,0,0,5,5,3.1A,760.26
8080,FAC. INFORMATICA,78922,2018-12-03 17:00,5,0,0,5,5,3.1A,760.26
8081,FAC. INFORMATICA,78922,2018-12-03 18:00,11,0,0,11,11,3.1A,760.26
8082,FAC. INFORMATICA,78922,2018-12-03 19:00,11,0,0,11,11,3.1A,760.26
8083,FAC. INFORMATICA,78922,2018-12-03 20:00,12,0,0,12,12,3.1A,760.26
8084,FAC. INFORMATICA,78922,2018-12-03 21:00,12,0,0,12,12,3.1A,760.26
8085,FAC. INFORMATICA,78922,2018-12-03 22:00,12,0,0,12,12,3.1A,760.26
8086,FAC. INFORMATICA,78922,2018-12-03 23:00,12,0,0,12,12,3.1A,760.26
8087,FAC. INFORMATICA,78922,2018-12-04 00:00,5,0,0,5,5,3.1A,760.26
8088,FAC. INFORMATICA,78922,2018-12-04 01:00,8,0,0,8,8,3.1A,760.26
8089,FAC. INFORMATICA,78922,2018-12-04 02:00,8,0,0,8,8,3.1A,760.26
8090,FAC. INFORMATICA,78922,2018-12-04 03:00,8,0,0,8,8,3.1A,760.26
8091,FAC. INFORMATICA,78922,2018-12-04 04:00,8,0,0,8,8,3.1A,760.26
8092,FAC. INFORMATICA,78922,2018-12-04 05:00,8,0,0,8,8,3.1A,760.26
8093,FAC. INFORMATICA,78922,2018-12-04 06:00,8,0,0,8,8,3.1A,760.26
8094,FAC. INFORMATICA,78922,2018-12-04 07:00,8,0,0,8,8,3.1A,760.26
8095,FAC. INFORMATICA,78922,2018-12-04 08:00,8,0,0,8,8,3.1A,760.26
8096,FAC. INFORMATICA,78922,2018-12-04 09:00,5,0,0,5,5,3.1A,760.26
8097,FAC. INFORMATICA,78922,2018-12-04 10:00,5,0,0,5,5,3.1A,760.26
8098,FAC. INFORMATICA,78922,2018-12-04 11:00,5,0,0,5,5,3.1A,760.26
8099,FAC. INFORMATICA,78922,2018-12-04 12:00,5,0,0,5,5,3.1A,760.26
8100,FAC. INFORMATICA,78922,2018-12-04 13:00,5,0,0,5,5,3.1A,760.26
8101,FAC. INFORMATICA,78922,2018-12-04 14:00,5,0,0,5,5,3.1A,760.26
8102,FAC. INFORMATICA,78922,2018-12-04 15:00,5,0,0,5,5,3.1A,760.26
8103,FAC. INFORMATICA,78922,2018-12-04 16:00,5,0,0,5,5,3.1A,760.26
8104,FAC. INFORMATICA,78922,2018-12-04 17:00,5,0,0,5,5,3.1A,760.26
8105,FAC. INFORMATICA,78922,2018-12-04 18:00,12,0,0,12,12,3.1A,760.26
8106,FAC. INFORMATICA,78922,2018-12-04 19:00,12,0,0,12,12,3.1A,760.26
8107,FAC. INFORMATICA,78922,2018-12-04 20:00,12,0,0,12,12,3.1A,760.26
8108,FAC. INFORMATICA,78922,2018-12-04 21:00,11,0,0,11,11,3.1A,760.26
8109,FAC. INFORMATICA,78922,2018-12-04 22:00,11,0,0,11,11,3.1A,760.26
8110,FAC. INFORMATICA,78922,2018-12-04 23:00,11,0,0,11,11,3.1A,760.26
8111,FAC. INFORMATICA,78922,2018-12-05 00:00,5,0,0,5,5,3.1A,760.26
8112,FAC. INFORMATICA,78922,2018-12-05 01:00,8,0,0,8,8,3.1A,760.26
8113,FAC. INFORMATICA,78922,2018-12-05 02:00,8,0,0,8,8,3.1A,760.26
8114,FAC. INFORMATICA,78922,2018-12-05 03:00,8,0,0,8,8,3.1A,760.26
8115,FAC. INFORMATICA,78922,2018-12-05 04:00,8,0,0,8,8,3.1A,760.26
8116,FAC. INFORMATICA,78922,2018-12-05 05:00,8,0,0,8,8,3.1A,760.26
8117,FAC. INFORMATICA,78922,2018-12-05 06:00,8,0,0,8,8,3.1A,760.26
8118,FAC. INFORMATICA,78922,2018-12-05 07:00,8,0,0,8,8,3.1A,760.26
8119,FAC. INFORMATICA,78922,2018-12-05 08:00,8,0,0,8,8,3.1A,760.26
8120,FAC. INFORMATICA,78922,2018-12-05 09:00,5,0,0,5,5,3.1A,760.26
8121,FAC. INFORMATICA,78922,2018-12-05 10:00,5,0,0,5,5,3.1A,760.26
8122,FAC. INFORMATICA,78922,2018-12-05 11:00,5,0,0,5,5,3.1A,760.26
8123,FAC. INFORMATICA,78922,2018-12-05 12:00,5,0,0,5,5,3.1A,760.26
8124,FAC. INFORMATICA,78922,2018-12-05 13:00,5,0,0,5,5,3.1A,760.26
8125,FAC. INFORMATICA,78922,2018-12-05 14:00,5,0,0,5,5,3.1A,760.26
8126,FAC. INFORMATICA,78922,2018-12-05 15:00,5,0,0,5,5,3.1A,760.26
8127,FAC. INFORMATICA,78922,2018-12-05 16:00,5,0,0,5,5,3.1A,760.26
8128,FAC. INFORMATICA,78922,2018-12-05 17:00,5,0,0,5,5,3.1A,760.26
8129,FAC. INFORMATICA,78922,2018-12-05 18:00,11,0,0,11,11,3.1A,760.26
8130,FAC. INFORMATICA,78922,2018-12-05 19:00,11,0,0,11,11,3.1A,760.26
8131,FAC. INFORMATICA,78922,2018-12-05 20:00,12,0,0,12,12,3.1A,760.26
8132,FAC. INFORMATICA,78922,2018-12-05 21:00,11,0,0,11,11,3.1A,760.26
8133,FAC. INFORMATICA,78922,2018-12-05 22:00,11,0,0,11,11,3.1A,760.26
8134,FAC. INFORMATICA,78922,2018-12-05 23:00,11,0,0,11,11,3.1A,760.26
8135,FAC. INFORMATICA,78922,2018-12-06 00:00,5,0,0,5,5,3.1A,760.26
8136,FAC. INFORMATICA,78922,2018-12-06 01:00,8,0,0,8,8,3.1A,760.26
8137,FAC. INFORMATICA,78922,2018-12-06 02:00,8,0,0,8,8,3.1A,760.26
8138,FAC. INFORMATICA,78922,2018-12-06 03:00,8,0,0,8,8,3.1A,760.26
8139,FAC. INFORMATICA,78922,2018-12-06 04:00,8,0,0,8,8,3.1A,760.26
8140,FAC. INFORMATICA,78922,2018-12-06 05:00,8,0,0,8,8,3.1A,760.26
8141,FAC. INFORMATICA,78922,2018-12-06 06:00,8,0,0,8,8,3.1A,760.26
8142,FAC. INFORMATICA,78922,2018-12-06 07:00,8,0,0,8,8,3.1A,760.26
8143,FAC. INFORMATICA,78922,2018-12-06 08:00,8,0,0,8,8,3.1A,760.26
8144,FAC. INFORMATICA,78922,2018-12-06 09:00,8,0,0,8,8,3.1A,760.26
8145,FAC. INFORMATICA,78922,2018-12-06 10:00,8,0,0,8,8,3.1A,760.26
8146,FAC. INFORMATICA,78922,2018-12-06 11:00,8,0,0,8,8,3.1A,760.26
8147,FAC. INFORMATICA,78922,2018-12-06 12:00,8,0,0,8,8,3.1A,760.26
8148,FAC. INFORMATICA,78922,2018-12-06 13:00,8,0,0,8,8,3.1A,760.26
8149,FAC. INFORMATICA,78922,2018-12-06 14:00,8,0,0,8,8,3.1A,760.26
8150,FAC. INFORMATICA,78922,2018-12-06 15:00,8,0,0,8,8,3.1A,760.26
8151,FAC. INFORMATICA,78922,2018-12-06 16:00,8,0,0,8,8,3.1A,760.26
8152,FAC. INFORMATICA,78922,2018-12-06 17:00,8,0,0,8,8,3.1A,760.26
8153,FAC. INFORMATICA,78922,2018-12-06 18:00,8,0,0,8,8,3.1A,760.26
8154,FAC. INFORMATICA,78922,2018-12-06 19:00,5,0,0,5,5,3.1A,760.26
8155,FAC. INFORMATICA,78922,2018-12-06 20:00,5,0,0,5,5,3.1A,760.26
8156,FAC. INFORMATICA,78922,2018-12-06 21:00,5,0,0,5,5,3.1A,760.26
8157,FAC. INFORMATICA,78922,2018-12-06 22:00,5,0,0,5,5,3.1A,760.26
